home_shots_pg,away_shots_pg,shot_ratio,home_xg,away_xg,xg_diff,combined_volatility,home_form_xg,away_form_xg,home_conversion,away_conversion,elo_diff,bf_over_2_5_implied,is_elite_match,match_id,label_1x2,label_over_2_5,label_btts,home_goals,away_goals
16.0,13.0,1.2307692307692308,2.3100000000000005,1.8900000000000001,0.5249999999999999,1.0,1.6800000000000002,1.3650000000000002,0.1,0.1,0.0,0.5,0.0,202,away,1,1,2,4
14.0,8.0,1.75,1.6800000000000002,1.05,-0.31499999999999995,1.0,1.47,0.8400000000000001,0.1,0.1,120.0,0.5,0.0,203,home,1,0,3,0
24.0,9.0,2.6666666666666665,2.3100000000000005,0.63,0.41999999999999993,1.0,2.52,0.9450000000000001,0.1,0.1,190.0,0.5,0.0,204,home,0,0,1,0
17.0,6.0,2.8333333333333335,2.3625000000000003,0.8400000000000001,0.31499999999999995,1.0,1.785,0.63,0.1,0.1,150.0,0.5,0.0,205,home,1,1,2,1
8.0,12.0,0.6666666666666666,0.63,1.05,-0.8400000000000001,1.0,0.8400000000000001,1.26,0.1,0.1,-60.0,0.5,1.0,206,home,1,0,3,0
16.0,8.0,2.0,1.47,0.63,0.2100000000000002,1.0,1.6800000000000002,0.8400000000000001,0.1,0.1,200.0,0.5,0.0,207,draw,0,1,1,1
9.0,15.0,0.6,1.47,1.26,-1.0499999999999998,1.0,0.9450000000000001,1.5750000000000002,0.1,0.1,10.0,0.5,0.0,208,home,0,0,1,0
17.0,20.0,0.85,1.26,1.5750000000000002,0.7349999999999999,1.0,1.785,2.1,0.1,0.1,-140.0,0.5,1.0,209,home,0,0,1,0
17.0,15.0,1.1333333333333333,2.3625000000000003,1.26,-0.20999999999999996,1.0,1.785,1.5750000000000002,0.1,0.1,110.0,0.5,0.0,210,draw,1,1,2,2
8.0,7.0,1.1428571428571428,1.05,0.63,-0.31500000000000017,1.0,0.8400000000000001,0.735,0.1,0.1,-20.0,0.5,1.0,211,draw,0,1,1,1
21.0,14.0,1.5,2.8875,1.26,1.0499999999999998,1.0,2.205,1.47,0.1,0.1,110.0,0.5,1.0,212,draw,0,1,1,1
6.0,24.0,0.25,0.42000000000000004,2.7300000000000004,-1.0500000000000003,1.0,0.63,2.52,0.1,0.1,-160.0,0.5,0.0,213,draw,0,1,1,1
16.0,9.0,1.7777777777777777,1.6800000000000002,0.42000000000000004,0.42000000000000015,1.0,1.6800000000000002,0.9450000000000001,0.1,0.1,100.0,0.5,0.0,214,home,0,0,2,0
13.0,17.0,0.7647058823529411,0.8400000000000001,2.3100000000000005,-0.8399999999999999,1.0,1.3650000000000002,1.785,0.1,0.1,60.0,0.5,0.0,215,home,1,1,4,1
8.0,8.0,1.0,0.63,1.05,-1.05,1.0,0.8400000000000001,0.8400000000000001,0.1,0.1,10.0,0.5,0.0,216,away,1,1,1,2
9.0,16.0,0.5625,1.26,1.8900000000000001,0.7350000000000001,1.0,0.9450000000000001,1.6800000000000002,0.1,0.1,-250.0,0.5,0.0,217,draw,0,1,1,1
15.0,17.0,0.8823529411764706,1.8900000000000001,1.4,0.5250000000000001,1.0,1.5750000000000002,1.785,0.1,0.1,-110.0,0.5,0.0,218,away,0,0,0,2
20.0,16.0,1.25,2.45,1.05,0.6300000000000001,1.0,2.1,1.6800000000000002,0.1,0.1,80.0,0.5,1.0,219,home,1,1,3,1
12.0,7.0,1.7142857142857142,1.5750000000000002,0.21000000000000002,-0.5249999999999999,1.0,1.26,0.735,0.1,0.1,60.0,0.5,1.0,220,home,0,0,2,0
21.0,20.0,1.05,2.8875,1.5750000000000002,1.155,1.0,2.205,2.1,0.1,0.1,40.0,0.5,1.0,221,away,1,1,1,3
16.0,21.0,0.7619047619047619,2.3100000000000005,1.7500000000000002,0.9450000000000002,1.0,1.6800000000000002,2.205,0.1,0.1,-120.0,0.5,1.0,222,away,1,1,2,4
14.0,6.0,2.3333333333333335,1.6800000000000002,0.8400000000000001,0.0,1.0,1.47,0.63,0.1,0.1,110.0,0.5,0.0,223,draw,0,1,1,1
24.0,16.0,1.5,2.3100000000000005,1.6800000000000002,1.575,1.0,2.52,1.6800000000000002,0.1,0.1,10.0,0.5,0.0,224,away,0,0,0,1
7.0,8.0,0.875,0.8400000000000001,1.05,-1.0499999999999998,1.0,0.735,0.8400000000000001,0.1,0.1,50.0,0.5,1.0,225,away,0,0,0,1
7.0,15.0,0.4666666666666667,1.26,1.26,-1.2599999999999998,1.0,0.735,1.5750000000000002,0.1,0.1,-60.0,0.5,0.0,226,home,0,0,1,0
9.0,20.0,0.45,1.47,1.5750000000000002,-0.10499999999999998,1.0,0.9450000000000001,2.1,0.1,0.1,-130.0,0.5,1.0,227,draw,0,1,1,1
8.0,9.0,0.8888888888888888,0.63,0.63,-1.26,1.0,0.8400000000000001,0.9450000000000001,0.1,0.1,10.0,0.5,0.0,228,away,0,0,0,1
16.0,12.0,1.3333333333333333,1.47,1.05,0.0,1.0,1.6800000000000002,1.26,0.1,0.1,180.0,0.5,1.0,229,away,0,0,0,2
17.0,13.0,1.3076923076923077,2.3625000000000003,1.8900000000000001,0.6299999999999997,1.0,1.785,1.3650000000000002,0.1,0.1,50.0,0.5,0.0,230,home,1,0,3,0
17.0,8.0,2.125,1.26,0.63,0.31499999999999995,1.0,1.785,0.8400000000000001,0.1,0.1,20.0,0.5,0.0,231,home,0,0,2,0
12.0,8.0,1.5,1.47,1.05,-0.6300000000000001,1.0,1.26,0.8400000000000001,0.1,0.1,170.0,0.5,0.0,232,draw,0,1,1,1
7.0,16.0,0.4375,1.26,1.05,-0.735,1.0,0.735,1.6800000000000002,0.1,0.1,-120.0,0.5,0.0,233,away,0,0,0,2
15.0,8.0,1.875,1.8900000000000001,1.05,-0.20999999999999974,1.0,1.5750000000000002,0.8400000000000001,0.1,0.1,50.0,0.5,0.0,234,home,0,0,1,0
13.0,21.0,0.6190476190476191,0.8400000000000001,1.7500000000000002,0.6300000000000002,1.0,1.3650000000000002,2.205,0.1,0.1,-120.0,0.5,1.0,235,away,0,0,0,1
8.0,9.0,0.8888888888888888,1.05,0.42000000000000004,-0.41999999999999993,1.0,0.8400000000000001,0.9450000000000001,0.1,0.1,-30.0,0.5,0.0,236,home,1,0,4,0
9.0,21.0,0.42857142857142855,1.26,1.7500000000000002,-0.10499999999999998,1.0,0.9450000000000001,2.205,0.1,0.1,-220.0,0.5,1.0,237,away,1,1,1,4
6.0,12.0,0.5,0.42000000000000004,1.05,-1.0500000000000003,1.0,0.63,1.26,0.1,0.1,-40.0,0.5,1.0,238,draw,0,0,0,0
15.0,7.0,2.142857142857143,1.05,0.63,0.41999999999999993,1.0,1.5750000000000002,0.735,0.1,0.1,50.0,0.5,1.0,239,home,0,0,2,0
20.0,6.0,3.3333333333333335,1.8900000000000001,0.2625,0.1050000000000002,1.0,2.1,0.63,0.1,0.1,220.0,0.5,1.0,240,home,1,0,4,0
12.0,10.0,1.2,1.5750000000000002,1.05,0.10499999999999976,1.0,1.26,1.05,0.1,0.1,-30.0,0.5,1.0,241,home,0,0,2,0
21.0,16.0,1.3125,2.8875,1.8900000000000001,1.995,1.0,2.205,1.6800000000000002,0.1,0.1,-30.0,0.5,1.0,242,home,0,0,2,0
20.0,6.0,3.3333333333333335,1.8900000000000001,0.525,0.1050000000000002,1.0,2.1,0.63,0.1,0.1,220.0,0.5,1.0,243,home,1,1,3,2
15.0,6.0,2.5,1.5750000000000002,0.8400000000000001,0.41999999999999993,1.0,1.5750000000000002,0.63,0.1,0.1,40.0,0.5,0.0,244,home,0,0,1,0
24.0,11.0,2.1818181818181817,2.3100000000000005,0.7,0.8399999999999999,1.0,2.52,1.1550000000000002,0.1,0.1,130.0,0.5,0.0,245,home,1,0,4,0
5.0,6.0,0.8333333333333334,0.42000000000000004,0.525,-0.6300000000000002,1.0,0.525,0.63,0.1,0.1,20.0,0.5,1.0,246,home,0,0,1,0
10.0,15.0,0.6666666666666666,1.05,2.1,-0.41999999999999993,1.0,1.05,1.5750000000000002,0.1,0.1,-20.0,0.5,0.0,247,home,0,0,1,0
7.0,11.0,0.6363636363636364,0.63,1.05,-1.1550000000000002,1.0,0.735,1.1550000000000002,0.1,0.1,0.0,0.5,0.0,248,home,0,0,1,0
9.0,6.0,1.5,1.47,0.2625,-1.0499999999999998,1.0,0.9450000000000001,0.63,0.1,0.1,80.0,0.5,0.0,249,draw,1,1,2,2
16.0,18.0,0.8888888888888888,2.7300000000000004,1.26,0.10499999999999998,1.0,1.6800000000000002,1.8900000000000001,0.1,0.1,30.0,0.5,1.0,250,home,1,0,7,0
14.0,12.0,1.1666666666666667,1.6800000000000002,1.05,0.945,1.0,1.47,1.26,0.1,0.1,-40.0,0.5,0.0,251,home,1,1,3,2
6.0,16.0,0.375,0.7875000000000001,0.63,-0.42000000000000004,1.0,0.63,1.6800000000000002,0.1,0.1,-190.0,0.5,1.0,252,home,0,0,1,0
6.0,17.0,0.35294117647058826,0.8750000000000001,0.7875000000000001,-0.21000000000000008,1.0,0.63,1.785,0.1,0.1,-220.0,0.5,0.0,253,home,0,0,1,0
6.0,24.0,0.25,0.7875000000000001,2.7300000000000004,-1.0500000000000003,1.0,0.63,2.52,0.1,0.1,-130.0,0.5,0.0,254,draw,1,1,2,2
11.0,5.0,2.2,1.26,0.63,0.31500000000000017,1.0,1.1550000000000002,0.525,0.1,0.1,-40.0,0.5,1.0,255,away,1,1,1,3
15.0,9.0,1.6666666666666667,1.05,0.42000000000000004,0.1050000000000002,1.0,1.5750000000000002,0.9450000000000001,0.1,0.1,60.0,0.5,0.0,256,home,1,1,3,1
6.0,21.0,0.2857142857142857,0.42000000000000004,1.7500000000000002,-0.42000000000000004,1.0,0.63,2.205,0.1,0.1,-160.0,0.5,1.0,257,away,0,0,0,1
12.0,20.0,0.6,1.47,2.3100000000000005,0.10499999999999976,1.0,1.26,2.1,0.1,0.1,-20.0,0.5,1.0,258,away,1,0,0,3
18.0,7.0,2.5714285714285716,2.52,0.8400000000000001,0.42000000000000015,1.0,1.8900000000000001,0.735,0.1,0.1,100.0,0.5,0.0,259,draw,0,0,0,0
11.0,15.0,0.7333333333333333,1.8375000000000001,1.5750000000000002,-0.5249999999999999,1.0,1.1550000000000002,1.5750000000000002,0.1,0.1,-40.0,0.5,0.0,260,draw,0,1,1,1
8.0,10.0,0.8,0.8400000000000001,1.05,-0.31500000000000017,1.0,0.8400000000000001,1.05,0.1,0.1,20.0,0.5,0.0,261,home,1,1,2,1
20.0,6.0,3.3333333333333335,1.925,0.8400000000000001,0.9449999999999998,1.0,2.1,0.63,0.1,0.1,140.0,0.5,0.0,262,home,0,0,1,0
7.0,17.0,0.4117647058823529,0.63,0.7875000000000001,-0.1050000000000001,1.0,0.735,1.785,0.1,0.1,-160.0,0.5,0.0,263,away,0,0,0,2
9.0,8.0,1.125,1.47,0.8400000000000001,0.21000000000000008,1.0,0.9450000000000001,0.8400000000000001,0.1,0.1,-60.0,0.5,0.0,264,away,1,1,1,2
15.0,6.0,2.5,1.5750000000000002,0.525,-0.4199999999999997,1.0,1.5750000000000002,0.63,0.1,0.1,120.0,0.5,0.0,265,home,1,0,3,0
17.0,11.0,1.5454545454545454,2.45,1.05,-0.1050000000000002,1.0,1.785,1.1550000000000002,0.1,0.1,160.0,0.5,0.0,266,draw,0,1,1,1
7.0,15.0,0.4666666666666667,0.63,2.1,-0.735,1.0,0.735,1.5750000000000002,0.1,0.1,-80.0,0.5,0.0,267,draw,1,1,3,3
10.0,6.0,1.6666666666666667,1.05,0.525,-0.1050000000000002,1.0,1.05,0.63,0.1,0.1,40.0,0.5,0.0,268,away,1,1,2,4
5.0,6.0,0.8333333333333334,0.42000000000000004,0.2625,-1.4699999999999998,1.0,0.525,0.63,0.1,0.1,100.0,0.5,1.0,269,draw,1,1,2,2
20.0,6.0,3.3333333333333335,1.8900000000000001,0.8400000000000001,0.9449999999999998,1.0,2.1,0.63,0.1,0.1,140.0,0.5,1.0,270,home,1,1,4,1
21.0,16.0,1.3125,2.8875,0.63,1.155,1.0,2.205,1.6800000000000002,0.1,0.1,50.0,0.5,1.0,271,home,1,1,4,1
20.0,6.0,3.3333333333333335,1.8900000000000001,0.525,0.9449999999999998,1.0,2.1,0.63,0.1,0.1,140.0,0.5,1.0,272,home,1,1,4,1
6.0,12.0,0.5,0.7875000000000001,1.05,0.10499999999999998,1.0,0.63,1.26,0.1,0.1,-200.0,0.5,0.0,273,home,1,1,2,1
20.0,17.0,1.1764705882352942,1.925,0.7875000000000001,1.26,1.0,2.1,1.785,0.1,0.1,0.0,0.5,0.0,274,draw,1,1,3,3
6.0,11.0,0.5454545454545454,0.42000000000000004,1.05,-1.2600000000000002,1.0,0.63,1.1550000000000002,0.1,0.1,20.0,0.5,0.0,275,home,1,1,2,1
9.0,10.0,0.9,1.47,1.05,-0.2100000000000002,1.0,0.9450000000000001,1.05,0.1,0.1,-40.0,0.5,0.0,276,draw,0,1,1,1
5.0,15.0,0.3333333333333333,0.42000000000000004,1.5750000000000002,-1.1550000000000002,1.0,0.525,1.5750000000000002,0.1,0.1,-20.0,0.5,1.0,277,away,0,0,0,2
11.0,7.0,1.5714285714285714,1.8375000000000001,0.8400000000000001,-0.3149999999999997,1.0,1.1550000000000002,0.735,0.1,0.1,20.0,0.5,0.0,278,home,0,0,1,0
8.0,18.0,0.4444444444444444,0.8400000000000001,1.26,-0.7350000000000001,1.0,0.8400000000000001,1.8900000000000001,0.1,0.1,-20.0,0.5,0.0,279,home,0,0,2,0
6.0,15.0,0.4,0.8750000000000001,2.1,-0.84,1.0,0.63,1.5750000000000002,0.1,0.1,-140.0,0.5,0.0,280,draw,0,1,1,1
6.0,20.0,0.3,0.7875000000000001,2.3625000000000003,-0.5250000000000002,1.0,0.63,2.1,0.1,0.1,-220.0,0.5,0.0,281,away,0,0,0,2
6.0,9.0,0.6666666666666666,0.7875000000000001,0.42000000000000004,-0.84,1.0,0.63,0.9450000000000001,0.1,0.1,0.0,0.5,0.0,282,home,1,1,2,1
11.0,15.0,0.7333333333333333,1.26,1.5750000000000002,-0.5249999999999999,1.0,1.1550000000000002,1.5750000000000002,0.1,0.1,-60.0,0.5,0.0,283,away,1,1,1,2
5.0,16.0,0.3125,0.42000000000000004,0.63,-0.525,1.0,0.525,1.6800000000000002,0.1,0.1,-90.0,0.5,1.0,284,draw,0,0,0,0
18.0,17.0,1.0588235294117647,2.52,0.7875000000000001,1.05,1.0,1.8900000000000001,1.785,0.1,0.1,-60.0,0.5,0.0,285,home,0,0,1,0
11.0,8.0,1.375,1.8375000000000001,0.8400000000000001,0.42000000000000026,1.0,1.1550000000000002,0.8400000000000001,0.1,0.1,-60.0,0.5,0.0,286,away,1,1,1,5
18.0,8.0,2.25,2.52,0.8400000000000001,0.31499999999999995,1.0,1.8900000000000001,0.8400000000000001,0.1,0.1,100.0,0.5,0.0,287,home,0,0,2,0
18.0,8.0,2.25,2.1,0.42000000000000004,-0.10499999999999976,1.0,1.8900000000000001,0.8400000000000001,0.1,0.1,160.0,0.5,0.0,288,home,0,0,2,0
15.0,8.0,1.875,1.8900000000000001,0.8400000000000001,0.8400000000000002,1.0,1.5750000000000002,0.8400000000000001,0.1,0.1,20.0,0.5,0.0,289,away,1,1,1,2
12.0,11.0,1.0909090909090908,1.47,0.7,-0.42000000000000015,1.0,1.26,1.1550000000000002,0.1,0.1,120.0,0.5,0.0,290,away,0,0,0,1
12.0,9.0,1.3333333333333333,1.26,0.8400000000000001,-0.31500000000000017,1.0,1.26,0.9450000000000001,0.1,0.1,10.0,0.5,0.0,291,away,0,0,0,1
16.0,20.0,0.8,2.1,2.3625000000000003,0.5249999999999999,1.0,1.6800000000000002,2.1,0.1,0.1,-40.0,0.5,0.0,292,home,1,1,2,1
12.0,7.0,1.7142857142857142,1.47,1.05,0.20999999999999996,1.0,1.26,0.735,0.1,0.1,30.0,0.5,1.0,293,home,0,0,1,0
7.0,21.0,0.3333333333333333,1.26,1.7500000000000002,-0.31500000000000006,1.0,0.735,2.205,0.1,0.1,-200.0,0.5,1.0,294,away,1,1,1,4
13.0,11.0,1.1818181818181819,1.26,1.4,0.0,1.0,1.3650000000000002,1.1550000000000002,0.1,0.1,-50.0,0.5,0.0,295,away,1,1,1,5
16.0,27.0,0.5925925925925926,2.7300000000000004,2.625,0.42000000000000015,1.0,1.6800000000000002,2.8350000000000004,0.1,0.1,-90.0,0.5,1.0,296,draw,1,1,2,2
18.0,15.0,1.2,2.1,1.7500000000000002,0.5249999999999999,1.0,1.8900000000000001,1.5750000000000002,0.1,0.1,30.0,0.5,0.0,297,home,1,0,3,0
7.0,20.0,0.35,0.525,2.3625000000000003,-0.42000000000000026,1.0,0.735,2.1,0.1,0.1,-120.0,0.5,1.0,298,away,1,1,1,2
8.0,10.0,0.8,0.8400000000000001,1.47,-0.41999999999999993,1.0,0.8400000000000001,1.05,0.1,0.1,-50.0,0.5,0.0,299,away,1,1,1,3
7.0,11.0,0.6363636363636364,1.26,1.4,-0.6300000000000002,1.0,0.735,1.1550000000000002,0.1,0.1,-70.0,0.5,0.0,300,away,0,0,0,2
16.0,9.0,1.7777777777777777,2.1,0.8400000000000001,0.10499999999999998,1.0,1.6800000000000002,0.9450000000000001,0.1,0.1,110.0,0.5,0.0,301,away,1,1,2,3
12.0,15.0,0.8,1.47,1.26,0.0,1.0,1.26,1.5750000000000002,0.1,0.1,-30.0,0.5,0.0,302,home,0,0,2,0
25.0,12.0,2.0833333333333335,3.1500000000000004,1.26,0.8400000000000001,1.0,2.625,1.26,0.1,0.1,220.0,0.5,1.0,303,home,1,1,3,1
12.0,27.0,0.4444444444444444,1.7500000000000002,2.625,0.0,1.0,1.26,2.8350000000000004,0.1,0.1,-190.0,0.5,1.0,304,draw,1,1,2,2
8.0,14.0,0.5714285714285714,1.26,1.05,-0.41999999999999993,1.0,0.8400000000000001,1.47,0.1,0.1,-130.0,0.5,0.0,305,away,0,0,0,2
13.0,22.0,0.5909090909090909,1.26,1.5750000000000002,0.5250000000000001,1.0,1.3650000000000002,2.3100000000000005,0.1,0.1,-210.0,0.5,1.0,306,away,1,1,1,6
27.0,7.0,3.857142857142857,2.975,0.21000000000000002,1.1550000000000002,1.0,2.8350000000000004,0.735,0.1,0.1,240.0,0.5,1.0,307,draw,1,1,3,3
10.0,13.0,0.7692307692307693,0.63,1.47,-1.05,1.0,1.05,1.3650000000000002,0.1,0.1,50.0,0.5,0.0,308,home,1,1,2,1
15.0,18.0,0.8333333333333334,1.8900000000000001,1.6800000000000002,0.20999999999999996,1.0,1.5750000000000002,1.8900000000000001,0.1,0.1,-20.0,0.5,0.0,309,draw,0,1,1,1
11.0,8.0,1.375,0.7875000000000001,0.8400000000000001,-0.41999999999999993,1.0,1.1550000000000002,0.8400000000000001,0.1,0.1,50.0,0.5,0.0,310,draw,0,0,0,0
12.0,12.0,1.0,1.26,1.05,0.0,1.0,1.26,1.26,0.1,0.1,-50.0,0.5,0.0,311,home,1,1,2,1
22.0,8.0,2.75,3.4125,0.42000000000000004,0.3150000000000006,1.0,2.3100000000000005,0.8400000000000001,0.1,0.1,250.0,0.5,1.0,312,home,1,1,3,2
9.0,12.0,0.75,1.05,0.525,-0.7350000000000001,1.0,0.9450000000000001,1.26,0.1,0.1,-20.0,0.5,0.0,313,away,1,0,0,4
15.0,16.0,0.9375,1.3125,1.26,0.41999999999999993,1.0,1.5750000000000002,1.6800000000000002,0.1,0.1,-30.0,0.5,0.0,314,home,1,1,6,1
12.0,11.0,1.0909090909090908,1.47,1.4,-0.1050000000000002,1.0,1.26,1.1550000000000002,0.1,0.1,20.0,0.5,0.0,315,home,0,0,2,0
18.0,10.0,1.8,2.1,1.47,0.6300000000000001,1.0,1.8900000000000001,1.05,0.1,0.1,70.0,0.5,0.0,316,home,0,0,1,0
13.0,12.0,1.0833333333333333,1.26,1.26,-0.4199999999999997,1.0,1.3650000000000002,1.26,0.1,0.1,-20.0,0.5,0.0,317,draw,0,1,1,1
8.0,17.0,0.47058823529411764,1.26,1.5750000000000002,-0.5250000000000001,1.0,0.8400000000000001,1.785,0.1,0.1,-150.0,0.5,0.0,318,home,1,1,3,1
7.0,15.0,0.4666666666666667,0.525,1.26,-0.525,1.0,0.735,1.5750000000000002,0.1,0.1,-60.0,0.5,1.0,319,away,0,0,0,2
12.0,22.0,0.5454545454545454,1.7500000000000002,1.5750000000000002,0.41999999999999993,1.0,1.26,2.3100000000000005,0.1,0.1,-180.0,0.5,1.0,320,away,1,1,1,2
25.0,27.0,0.9259259259259259,3.1500000000000004,2.625,1.365,1.0,2.625,2.8350000000000004,0.1,0.1,20.0,0.5,1.0,321,home,1,1,4,1
8.0,15.0,0.5333333333333333,0.8400000000000001,1.7500000000000002,-0.5250000000000001,1.0,0.8400000000000001,1.5750000000000002,0.1,0.1,-90.0,0.5,0.0,322,away,1,1,1,4
7.0,9.0,0.7777777777777778,1.26,0.8400000000000001,-0.8400000000000002,1.0,0.735,0.9450000000000001,0.1,0.1,-30.0,0.5,0.0,323,away,0,0,0,1
16.0,14.0,1.1428571428571428,2.1,1.05,0.42000000000000015,1.0,1.6800000000000002,1.47,0.1,0.1,30.0,0.5,0.0,324,draw,1,1,2,2
11.0,12.0,0.9166666666666666,0.7875000000000001,0.525,-0.5249999999999999,1.0,1.1550000000000002,1.26,0.1,0.1,20.0,0.5,0.0,325,home,1,1,4,3
15.0,8.0,1.875,1.8900000000000001,0.42000000000000004,-0.4199999999999997,1.0,1.5750000000000002,0.8400000000000001,0.1,0.1,140.0,0.5,0.0,326,home,1,1,2,1
17.0,12.0,1.4166666666666667,2.1,1.05,0.5249999999999999,1.0,1.785,1.26,0.1,0.1,40.0,0.5,0.0,327,home,1,0,6,0
9.0,13.0,0.6923076923076923,1.05,1.47,-1.155,1.0,0.9450000000000001,1.3650000000000002,0.1,0.1,10.0,0.5,0.0,328,home,1,1,4,1
10.0,25.0,0.4,0.63,2.275,0.20999999999999996,1.0,1.05,2.625,0.1,0.1,-190.0,0.5,1.0,329,away,1,1,1,2
14.0,18.0,0.7777777777777778,1.7500000000000002,1.6800000000000002,0.10499999999999976,1.0,1.47,1.8900000000000001,0.1,0.1,-30.0,0.5,0.0,330,home,0,0,1,0
15.0,7.0,2.142857142857143,1.3125,0.21000000000000002,-0.10499999999999998,1.0,1.5750000000000002,0.735,0.1,0.1,110.0,0.5,0.0,331,home,1,1,3,1
22.0,16.0,1.375,3.4125,1.26,1.1550000000000002,1.0,2.3100000000000005,1.6800000000000002,0.1,0.1,90.0,0.5,1.0,332,home,1,1,4,3
12.0,8.0,1.5,1.26,0.8400000000000001,-0.31500000000000017,1.0,1.26,0.8400000000000001,0.1,0.1,20.0,0.5,0.0,333,draw,1,1,2,2
27.0,7.0,3.857142857142857,2.975,1.05,1.7850000000000004,1.0,2.8350000000000004,0.735,0.1,0.1,180.0,0.5,1.0,334,home,1,1,3,1
22.0,10.0,2.2,3.4125,1.47,1.0500000000000005,1.0,2.3100000000000005,1.05,0.1,0.1,160.0,0.5,1.0,335,home,0,0,1,0
25.0,12.0,2.0833333333333335,3.1500000000000004,0.525,0.9449999999999998,1.0,2.625,1.26,0.1,0.1,210.0,0.5,1.0,336,home,1,0,3,0
17.0,14.0,1.2142857142857142,2.1,1.05,0.5249999999999999,1.0,1.785,1.47,0.1,0.1,20.0,0.5,0.0,337,home,0,0,1,0
13.0,7.0,1.8571428571428572,1.4,1.05,0.31500000000000017,1.0,1.3650000000000002,0.735,0.1,0.1,0.0,0.5,1.0,338,away,1,1,1,3
25.0,15.0,1.6666666666666667,3.1500000000000004,1.6800000000000002,-0.41999999999999993,1.0,2.625,1.5750000000000002,0.1,0.1,310.0,0.5,1.0,339,home,1,1,2,1
18.0,14.0,1.2857142857142858,2.1,1.4,0.42000000000000015,1.0,1.8900000000000001,1.47,0.1,0.1,-40.0,0.5,0.0,340,home,0,0,1,0
12.0,15.0,0.8,1.5750000000000002,1.05,0.735,1.0,1.26,1.5750000000000002,0.1,0.1,-130.0,0.5,0.0,341,home,0,0,1,0
20.0,12.0,1.6666666666666667,2.3100000000000005,1.225,0.8400000000000001,1.0,2.1,1.26,0.1,0.1,60.0,0.5,1.0,342,home,0,0,1,0
15.0,27.0,0.5555555555555556,1.3125,2.1,-0.10499999999999998,1.0,1.5750000000000002,2.8350000000000004,0.1,0.1,-90.0,0.5,1.0,343,away,0,0,0,2
15.0,14.0,1.0714285714285714,1.225,1.05,0.31500000000000017,1.0,1.5750000000000002,1.47,0.1,0.1,-40.0,0.5,0.0,344,home,0,0,1,0
14.0,13.0,1.0769230769230769,1.6800000000000002,1.47,-0.7350000000000001,1.0,1.47,1.3650000000000002,0.1,0.1,40.0,0.5,0.0,345,home,1,1,5,3
17.0,15.0,1.1333333333333333,2.1,1.925,0.0,1.0,1.785,1.5750000000000002,0.1,0.1,60.0,0.5,0.0,346,away,1,1,1,5
14.0,11.0,1.2727272727272727,1.8900000000000001,1.47,-0.9450000000000001,1.0,1.47,1.1550000000000002,0.1,0.1,50.0,0.5,0.0,347,home,1,1,4,3
15.0,26.0,0.5769230769230769,1.47,2.625,0.20999999999999996,1.0,1.5750000000000002,2.7300000000000004,0.1,0.1,-270.0,0.5,0.0,348,draw,1,1,2,2
15.0,18.0,0.8333333333333334,2.3625000000000003,1.6800000000000002,-0.7350000000000003,1.0,1.5750000000000002,1.8900000000000001,0.1,0.1,140.0,0.5,0.0,349,home,1,1,2,1
12.0,14.0,0.8571428571428571,0.8750000000000001,1.05,-0.9450000000000001,1.0,1.26,1.47,0.1,0.1,30.0,0.5,1.0,350,draw,1,1,2,2
14.0,13.0,1.0769230769230769,1.5750000000000002,1.3125,-0.2100000000000002,1.0,1.47,1.3650000000000002,0.1,0.1,30.0,0.5,0.0,351,home,0,0,2,0
10.0,12.0,0.8333333333333334,1.26,0.7875000000000001,-0.5250000000000001,1.0,1.05,1.26,0.1,0.1,70.0,0.5,0.0,352,home,0,0,2,0
11.0,14.0,0.7857142857142857,0.8400000000000001,1.26,-0.7349999999999999,1.0,1.1550000000000002,1.47,0.1,0.1,-80.0,0.5,0.0,353,away,0,0,0,2
12.0,15.0,0.8,1.3125,2.1,-0.5249999999999999,1.0,1.26,1.5750000000000002,0.1,0.1,20.0,0.5,0.0,354,home,0,0,2,0
15.0,28.0,0.5357142857142857,1.05,2.625,0.9450000000000002,1.0,1.5750000000000002,2.94,0.1,0.1,-240.0,0.5,1.0,355,away,1,0,0,3
27.0,17.0,1.588235294117647,3.57,1.5750000000000002,1.4700000000000002,1.0,2.8350000000000004,1.785,0.1,0.1,70.0,0.5,1.0,356,away,1,0,0,3
13.0,20.0,0.65,1.26,1.8900000000000001,-0.10499999999999976,1.0,1.3650000000000002,2.1,0.1,0.1,-140.0,0.5,1.0,357,away,1,0,0,3
26.0,21.0,1.2380952380952381,2.8875,1.7500000000000002,0.8400000000000003,1.0,2.7300000000000004,2.205,0.1,0.1,100.0,0.5,0.0,358,home,1,1,4,1
18.0,12.0,1.5,2.1,1.225,0.6300000000000001,1.0,1.8900000000000001,1.26,0.1,0.1,-40.0,0.5,0.0,359,away,1,1,1,3
13.0,10.0,1.3,1.4,0.8400000000000001,0.7350000000000002,1.0,1.3650000000000002,1.05,0.1,0.1,-70.0,0.5,0.0,360,away,0,0,0,1
14.0,14.0,1.0,1.6800000000000002,1.4,0.0,1.0,1.47,1.47,0.1,0.1,-40.0,0.5,0.0,361,draw,1,1,2,2
20.0,15.0,1.3333333333333333,2.3100000000000005,1.05,1.5750000000000002,1.0,2.1,1.5750000000000002,0.1,0.1,-40.0,0.5,1.0,362,draw,0,1,1,1
